signal_quality_score,artifact_burden_score,temporal_stability_score,missingness_risk_score,device_bias_score,confounding_risk_score,overall_trust_score,category,explanation,participant_id
76.48166666666668,73.15166666666667,86.82845963495438,87.92857142857142,100.0,71.24567934881733,81.43,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (71.2). Research prototype only. Not medical advice.,P0244
64.37333333333333,62.401666666666664,88.52358911001859,73.92857142857142,100.0,74.99089967298217,74.87,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (62.4). Research prototype only. Not medical advice.,P0245
80.41999999999999,71.93166666666666,89.97892637293741,89.88095238095238,100.0,82.33911464346164,84.2,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (71.9). Research prototype only. Not medical advice.,P0246
63.13333333333334,56.06666666666666,86.79761105757227,73.14285714285714,100.0,96.97260485108615,75.02,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (56.1). Research prototype only. Not medical advice.,P0247
60.815,63.06166666666666,84.3712655089996,71.19047619047619,100.0,78.10544118634645,73.18,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (60.8). Research prototype only. Not medical advice.,P0248
52.29166666666666,62.24833333333333,82.96199560050154,71.5952380952381,100.0,99.45886693603086,72.8,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (52.3). Research prototype only. Not medical advice.,P0249
60.81500000000002,58.77333333333333,84.87431360435596,71.97619047619048,100.0,70.46902532659209,71.78,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (58.8). Research prototype only. Not medical advice.,P0250
76.00833333333334,75.00166666666667,74.30238405975086,78.5952380952381,100.0,88.86382452553042,79.54,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: temporal_stability_score (74.3). Research prototype only. Not medical advice.,P0251
75.61666666666666,76.19666666666666,84.12084161370582,88.71428571428572,100.0,63.85304031087984,80.66,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (63.9). Research prototype only. Not medical advice.,P0252
60.63333333333334,58.945,83.46519822049923,77.42857142857143,100.0,59.16063706774624,71.17,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (58.9). Research prototype only. Not medical advice.,P0253
78.25500000000001,69.61666666666666,88.56603559758607,93.38095238095238,100.0,76.20431319739508,82.83,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (69.6). Research prototype only. Not medical advice.,P0254
78.10833333333333,69.025,88.46806956468728,91.04761904761905,100.0,94.17458139040855,84.1,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (69.0). Research prototype only. Not medical advice.,P0255
74.52,71.32833333333333,73.77070008013202,75.47619047619048,100.0,74.31603337713398,76.4,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (71.3). Research prototype only. Not medical advice.,P0256
66.745,58.975,86.81335114035271,63.80952380952382,100.0,58.92386523523703,71.31,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (58.9). Research prototype only. Not medical advice.,P0257
60.49333333333333,53.14333333333333,86.40583139766437,77.42857142857143,100.0,70.0797224435178,71.66,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (53.1). Research prototype only. Not medical advice.,P0258
64.74333333333334,50.959999999999994,82.33780081062875,59.14285714285714,100.0,98.5541675909375,71.57,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (51.0). Research prototype only. Not medical advice.,P0259
67.48333333333333,60.03333333333334,88.9166848034808,69.64285714285714,100.0,94.91768766297422,76.6,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.0). Research prototype only. Not medical advice.,P0260
64.12666666666668,66.49499999999999,86.58144278747962,78.5952380952381,100.0,91.75454820348457,77.61,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (64.1). Research prototype only. Not medical advice.,P0261
52.48833333333332,60.70833333333333,88.08393605446312,72.76190476190476,100.0,88.3762842217622,72.63,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (52.5). Research prototype only. Not medical advice.,P0262
65.195,73.42333333333333,92.15190099094357,78.5952380952381,100.0,74.23597840382345,78.63,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (65.2). Research prototype only. Not medical advice.,P0263
48.26499999999999,53.04666666666667,83.4023253536944,52.523809523809526,100.0,88.60789427073423,66.1,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (48.3). Research prototype only. Not medical advice.,P0264
46.129999999999995,53.11666666666666,85.81543627948882,62.642857142857146,100.0,94.79771369779391,68.2,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (46.1). Research prototype only. Not medical advice.,P0265
80.19000000000001,70.89166666666667,87.22849949632139,77.42857142857143,100.0,85.10222907265309,81.8,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (70.9). Research prototype only. Not medical advice.,P0266
76.63999999999999,71.75,83.13676854615822,89.88095238095238,100.0,95.115991854612,83.13,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (71.8). Research prototype only. Not medical advice.,P0267
65.55666666666666,76.21833333333333,84.8707204389296,94.54761904761905,100.0,95.21379080512823,82.31,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (65.6). Research prototype only. Not medical advice.,P0268
79.60166666666669,69.37666666666668,89.3220967857003,87.54761904761905,100.0,76.49292391935664,82.42,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (69.4). Research prototype only. Not medical advice.,P0269
71.38666666666667,65.3,88.77786418813554,80.92857142857143,100.0,98.91107367824755,80.69,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (65.3). Research prototype only. Not medical advice.,P0270
66.375,69.54,84.22697714641284,64.97619047619048,100.0,78.36661497155347,74.93,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (65.0). Research prototype only. Not medical advice.,P0271
63.811666666666675,55.620000000000005,88.50135095839822,62.642857142857146,100.0,95.70039565257082,73.74,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (55.6). Research prototype only. Not medical advice.,P0272
63.824999999999996,60.85666666666666,91.67345676327255,78.5952380952381,100.0,82.2871633798335,76.48,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.9). Research prototype only. Not medical advice.,P0273
76.46499999999999,67.57166666666667,90.56024617256425,79.76190476190476,100.0,98.42234430527364,82.55,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (67.6). Research prototype only. Not medical advice.,P0274
72.13666666666667,75.02666666666667,83.14266794576758,74.30952380952381,100.0,73.69481817082506,78.18,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (72.1). Research prototype only. Not medical advice.,P0275
65.48833333333334,72.905,88.05271757095919,89.88095238095238,100.0,65.4496294322492,78.59,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (65.4). Research prototype only. Not medical advice.,P0276
62.944999999999986,50.71000000000001,82.72166866935078,65.76190476190476,100.0,95.58035240769733,71.84,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (50.7). Research prototype only. Not medical advice.,P0277
59.86499999999999,67.43333333333332,87.18888553351414,59.52380952380953,100.0,82.05012322042194,73.02,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: missingness_risk_score (59.5). Research prototype only. Not medical advice.,P0278
62.49333333333333,66.06666666666668,85.18869800009674,79.76190476190476,100.0,87.05041499086649,76.54,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (62.5). Research prototype only. Not medical advice.,P0279
54.885000000000005,63.151666666666664,79.67084794161364,62.642857142857146,100.0,91.70774995640255,70.85,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (54.9). Research prototype only. Not medical advice.,P0280
63.52166666666667,60.33,90.0345862060927,78.5952380952381,100.0,89.24916101632267,76.67,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.3). Research prototype only. Not medical advice.,P0281
74.77,64.12,82.08251476993976,72.76190476190476,100.0,96.6568577102261,78.51,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (64.1). Research prototype only. Not medical advice.,P0282
59.643333333333324,57.341666666666654,83.374513954963,62.642857142857146,100.0,95.483710325577,72.0,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (57.3). Research prototype only. Not medical advice.,P0283
63.019999999999996,60.42333333333334,87.06762155541304,78.5952380952381,100.0,94.6201412982924,76.5,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.4). Research prototype only. Not medical advice.,P0284
51.11333333333333,57.30166666666668,76.30175927860998,89.88095238095238,100.0,98.69411731629866,72.85,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (51.1). Research prototype only. Not medical advice.,P0285
68.99499999999999,68.87,87.25995393227514,87.54761904761905,100.0,77.4404377073367,79.35,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (68.9). Research prototype only. Not medical advice.,P0286
66.71666666666665,60.47,87.11349850803448,76.26190476190476,100.0,73.63418508062693,75.0,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (60.5). Research prototype only. Not medical advice.,P0287
75.74833333333332,74.11333333333333,88.73693289675202,84.42857142857143,100.0,90.67040588883646,83.24,high,Overall category: high. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (74.1). Research prototype only. Not medical advice.,P0288
54.00666666666667,48.62833333333334,92.18062400990668,57.97619047619047,100.0,94.11062110493712,69.77,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (48.6). Research prototype only. Not medical advice.,P0289
73.38666666666666,71.39,87.65468916370854,82.0952380952381,100.0,75.24380377757791,79.99,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (71.4). Research prototype only. Not medical advice.,P0290
68.2,65.39333333333333,89.35861747235053,75.09523809523809,100.0,75.58223135174623,76.82,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (65.4). Research prototype only. Not medical advice.,P0291
62.03833333333333,63.98333333333335,87.14927846039365,80.54761904761905,100.0,89.66553999630177,76.78,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (62.0). Research prototype only. Not medical advice.,P0292
60.010000000000005,65.08333333333333,87.77638762505725,62.642857142857146,100.0,76.86196417025832,72.66,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (60.0). Research prototype only. Not medical advice.,P0293
76.00166666666667,66.55166666666668,65.86563399721793,82.0952380952381,100.0,98.89935992745727,77.69,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: temporal_stability_score (65.9). Research prototype only. Not medical advice.,P0294
51.218333333333334,58.70166666666666,84.61053185438159,73.14285714285714,100.0,90.14253207919928,71.45,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (51.2). Research prototype only. Not medical advice.,P0295
58.48166666666666,60.80666666666667,74.4090174285939,65.35714285714286,100.0,97.5597697856191,71.22,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (58.5). Research prototype only. Not medical advice.,P0296
59.75499999999999,68.13666666666667,87.37165528812784,68.47619047619048,100.0,82.49619206311141,74.56,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (59.8). Research prototype only. Not medical advice.,P0297
62.61833333333333,60.72333333333334,89.20190559493304,72.76190476190476,100.0,59.8157165844144,72.54,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: confounding_risk_score (59.8). Research prototype only. Not medical advice.,P0298
71.50333333333332,63.85333333333333,90.99177084011075,84.42857142857143,100.0,75.13536722826437,79.02,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: artifact_burden_score (63.9). Research prototype only. Not medical advice.,P0299
58.49833333333334,69.10499999999999,89.1295602163134,67.30952380952382,100.0,98.4148548026602,76.21,moderate,Overall category: moderate. Strongest component: device_bias_score (100.0). Weakest component: signal_quality_score (58.5). Research prototype only. Not medical advice.,P0300
